GENERATION_PROJECT,timepoint,gen_max_capacity_factor
PV-CAUCA,431,0
PV-CAUCA,432,0
PV-CAUCA,433,0
PV-CAUCA,434,0
PV-CAUCA,435,0
PV-CAUCA,436,0
PV-CAUCA,437,0
PV-CAUCA,438,0
PV-CAUCA,439,0.090150407
PV-CAUCA,440,0.389031064
PV-CAUCA,441,0.60822861
PV-CAUCA,442,0.745566456
PV-CAUCA,443,0.820192025
PV-CAUCA,444,0.840913598
PV-CAUCA,445,0.830439343
PV-CAUCA,446,0.78073867
PV-CAUCA,447,0.68931946
PV-CAUCA,448,0.535807518
PV-CAUCA,449,0.311500068
PV-CAUCA,450,0.048229595
PV-CAUCA,451,0
PV-CAUCA,452,0
PV-CAUCA,453,0
PV-CAUCA,454,0
PV-CAUCA,455,0
PV-CAUCA,456,0
PV-CAUCA,457,0
PV-CAUCA,458,0
PV-CAUCA,459,0
PV-CAUCA,460,0
PV-CAUCA,461,0
PV-CAUCA,462,0
PV-CAUCA,463,0.080833942
PV-CAUCA,464,0.367014814
PV-CAUCA,465,0.592704452
PV-CAUCA,466,0.734693027
PV-CAUCA,467,0.802360365
PV-CAUCA,468,0.823119331
PV-CAUCA,469,0.812187424
PV-CAUCA,470,0.757756316
PV-CAUCA,471,0.655223992
PV-CAUCA,472,0.493112563
PV-CAUCA,473,0.269114122
PV-CAUCA,474,0.04096641
PV-CAUCA,475,0
PV-CAUCA,476,0
PV-CAUCA,477,0
PV-CAUCA,478,0
PV-CAUCA,479,0
PV-CAUCA,480,0
PV-CAUCA,481,0
PV-CAUCA,482,0
PV-CAUCA,483,0
PV-CAUCA,484,0
PV-CAUCA,485,0
PV-CAUCA,486,0
PV-CAUCA,487,0.093534263
PV-CAUCA,488,0.395539275
PV-CAUCA,489,0.639580407
PV-CAUCA,490,0.781697396
PV-CAUCA,491,0.843126747
PV-CAUCA,492,0.867879757
PV-CAUCA,493,0.854001914
PV-CAUCA,494,0.811008419
PV-CAUCA,495,0.720842281
PV-CAUCA,496,0.563387899
PV-CAUCA,497,0.32900023
PV-CAUCA,498,0.054700512
PV-CAUCA,499,0
PV-CAUCA,500,0
PV-CAUCA,501,0
PV-CAUCA,502,0
PV-CAUCA,503,0
PV-CAUCA,504,0
PV-CAUCA,505,0
PV-CAUCA,506,0
PV-CAUCA,507,0
PV-CAUCA,508,0
PV-CAUCA,509,0
PV-CAUCA,510,0
PV-CAUCA,511,0.103780532
PV-CAUCA,512,0.426044864
PV-CAUCA,513,0.671382021
PV-CAUCA,514,0.809614864
PV-CAUCA,515,0.866469136
PV-CAUCA,516,0.880505434
PV-CAUCA,517,0.865142194
PV-CAUCA,518,0.816872291
PV-CAUCA,519,0.723441003
PV-CAUCA,520,0.563036698
PV-CAUCA,521,0.332557044
PV-CAUCA,522,0.054555993
PV-CAUCA,523,0
PV-CAUCA,524,0
PV-CAUCA,525,0
PV-CAUCA,526,0
PV-CAUCA,527,0
PV-CAUCA,528,0
PV-CAUCA,529,0
PV-CAUCA,530,0
PV-CAUCA,531,0
PV-CAUCA,532,0
PV-CAUCA,533,0
PV-CAUCA,534,0
PV-CAUCA,535,0.090150407
PV-CAUCA,536,0.389031064
PV-CAUCA,537,0.60822861
PV-CAUCA,538,0.745566456
PV-CAUCA,539,0.820192025
PV-CAUCA,540,0.840913598
PV-CAUCA,541,0.830439343
PV-CAUCA,542,0.78073867
PV-CAUCA,543,0.68931946
PV-CAUCA,544,0.535807518
PV-CAUCA,545,0.311500068
PV-CAUCA,546,0.048229595
PV-CAUCA,547,0
PV-CAUCA,548,0
PV-CAUCA,549,0
PV-CAUCA,550,0
PV-CAUCA,551,0
PV-CAUCA,552,0
PV-CAUCA,553,0
PV-CAUCA,554,0
PV-CAUCA,555,0
PV-CAUCA,556,0
PV-CAUCA,557,0
PV-CAUCA,558,0
PV-CAUCA,559,0.080833942
PV-CAUCA,560,0.367014814
PV-CAUCA,561,0.592704452
PV-CAUCA,562,0.734693027
PV-CAUCA,563,0.802360365
PV-CAUCA,564,0.823119331
PV-CAUCA,565,0.812187424
PV-CAUCA,566,0.757756316
PV-CAUCA,567,0.655223992
PV-CAUCA,568,0.493112563
PV-CAUCA,569,0.269114122
PV-CAUCA,570,0.04096641
PV-CAUCA,571,0
PV-CAUCA,572,0
PV-CAUCA,573,0
PV-CAUCA,574,0
PV-CAUCA,575,0
PV-CAUCA,576,0
PV-NAR-PUT,1,0
PV-NAR-PUT,2,0
PV-NAR-PUT,3,0
PV-NAR-PUT,4,0
PV-NAR-PUT,5,0
PV-NAR-PUT,6,0
PV-NAR-PUT,7,0.093534263
PV-NAR-PUT,8,0.395539275
PV-NAR-PUT,9,0.639580407
PV-NAR-PUT,10,0.781697396
PV-NAR-PUT,11,0.843126747
PV-NAR-PUT,12,0.867879757
PV-NAR-PUT,13,0.854001914
PV-NAR-PUT,14,0.811008419
PV-NAR-PUT,15,0.720842281
PV-NAR-PUT,16,0.563387899
PV-NAR-PUT,17,0.32900023
PV-NAR-PUT,18,0.054700512
PV-NAR-PUT,19,0
PV-NAR-PUT,20,0
PV-NAR-PUT,21,0
PV-NAR-PUT,22,0
PV-NAR-PUT,23,0
PV-NAR-PUT,24,0
PV-NAR-PUT,25,0
PV-NAR-PUT,26,0
PV-NAR-PUT,27,0
PV-NAR-PUT,28,0
PV-NAR-PUT,29,0
PV-NAR-PUT,30,0
PV-NAR-PUT,31,0.103780532
PV-NAR-PUT,32,0.426044864
PV-NAR-PUT,33,0.671382021
PV-NAR-PUT,34,0.809614864
PV-NAR-PUT,35,0.866469136
PV-NAR-PUT,36,0.880505434
PV-NAR-PUT,37,0.865142194
PV-NAR-PUT,38,0.816872291
PV-NAR-PUT,39,0.723441003
PV-NAR-PUT,40,0.563036698
PV-NAR-PUT,41,0.332557044
PV-NAR-PUT,42,0.054555993
PV-NAR-PUT,43,0
PV-NAR-PUT,44,0
PV-NAR-PUT,45,0
PV-NAR-PUT,46,0
PV-NAR-PUT,47,0
PV-NAR-PUT,48,0
PV-NAR-PUT,49,0
PV-NAR-PUT,50,0
PV-NAR-PUT,51,0
PV-NAR-PUT,52,0
PV-NAR-PUT,53,0
PV-NAR-PUT,54,0
PV-NAR-PUT,55,0.090150407
PV-NAR-PUT,56,0.389031064
PV-NAR-PUT,57,0.60822861
PV-NAR-PUT,58,0.745566456
PV-NAR-PUT,59,0.820192025
PV-NAR-PUT,60,0.840913598
PV-NAR-PUT,61,0.830439343
PV-NAR-PUT,62,0.78073867
PV-NAR-PUT,63,0.68931946
PV-NAR-PUT,64,0.535807518
PV-NAR-PUT,65,0.311500068
PV-NAR-PUT,66,0.048229595
PV-NAR-PUT,67,0
PV-NAR-PUT,68,0
PV-NAR-PUT,69,0
PV-NAR-PUT,70,0
PV-NAR-PUT,71,0
PV-NAR-PUT,72,0
PV-NAR-PUT,73,0
PV-NAR-PUT,74,0
PV-NAR-PUT,75,0
PV-NAR-PUT,76,0
PV-NAR-PUT,77,0
PV-NAR-PUT,78,0
PV-NAR-PUT,79,0.080833942
PV-NAR-PUT,80,0.367014814
PV-NAR-PUT,81,0.592704452
PV-NAR-PUT,82,0.734693027
PV-NAR-PUT,83,0.802360365
PV-NAR-PUT,84,0.823119331
PV-NAR-PUT,85,0.812187424
PV-NAR-PUT,86,0.757756316
PV-NAR-PUT,87,0.655223992
PV-NAR-PUT,88,0.493112563
PV-NAR-PUT,89,0.269114122
PV-NAR-PUT,90,0.04096641
PV-NAR-PUT,91,0
PV-NAR-PUT,92,0
PV-NAR-PUT,93,0
PV-NAR-PUT,94,0
PV-NAR-PUT,95,0
PV-NAR-PUT,96,0
PV-NAR-PUT,97,0
PV-NAR-PUT,98,0
PV-NAR-PUT,99,0
PV-NAR-PUT,100,0
PV-NAR-PUT,101,0
PV-NAR-PUT,102,0
PV-NAR-PUT,103,0.093534263
PV-NAR-PUT,104,0.395539275
PV-NAR-PUT,105,0.639580407
PV-NAR-PUT,106,0.781697396
PV-NAR-PUT,107,0.843126747
PV-NAR-PUT,108,0.867879757
PV-NAR-PUT,109,0.854001914
PV-NAR-PUT,110,0.811008419
PV-NAR-PUT,111,0.720842281
PV-NAR-PUT,112,0.563387899
PV-NAR-PUT,113,0.32900023
PV-NAR-PUT,114,0.054700512
PV-NAR-PUT,115,0
PV-NAR-PUT,116,0
PV-NAR-PUT,117,0
PV-NAR-PUT,118,0
PV-NAR-PUT,119,0
PV-NAR-PUT,120,0
PV-NAR-PUT,121,0
PV-NAR-PUT,122,0
PV-NAR-PUT,123,0
PV-NAR-PUT,124,0
PV-NAR-PUT,125,0
PV-NAR-PUT,126,0
PV-NAR-PUT,127,0.103780532
PV-NAR-PUT,128,0.426044864
PV-NAR-PUT,129,0.671382021
PV-NAR-PUT,130,0.809614864
PV-NAR-PUT,131,0.866469136
PV-NAR-PUT,132,0.880505434
PV-NAR-PUT,133,0.865142194
PV-NAR-PUT,134,0.816872291
PV-NAR-PUT,135,0.723441003
PV-NAR-PUT,136,0.563036698
PV-NAR-PUT,137,0.332557044
PV-NAR-PUT,138,0.054555993
PV-NAR-PUT,139,0
PV-NAR-PUT,140,0
PV-NAR-PUT,141,0
PV-NAR-PUT,142,0
PV-NAR-PUT,143,0
PV-NAR-PUT,144,0
PV-NAR-PUT,145,0
PV-NAR-PUT,146,0
PV-NAR-PUT,147,0
PV-NAR-PUT,148,0
PV-NAR-PUT,149,0
PV-NAR-PUT,150,0
PV-NAR-PUT,151,0.090150407
PV-NAR-PUT,152,0.389031064
PV-NAR-PUT,153,0.60822861
PV-NAR-PUT,154,0.745566456
PV-NAR-PUT,155,0.820192025
PV-NAR-PUT,156,0.840913598
PV-NAR-PUT,157,0.830439343
PV-NAR-PUT,158,0.78073867
PV-NAR-PUT,159,0.68931946
PV-NAR-PUT,160,0.535807518
PV-NAR-PUT,161,0.311500068
PV-NAR-PUT,162,0.048229595
PV-NAR-PUT,163,0
PV-NAR-PUT,164,0
PV-NAR-PUT,165,0
PV-NAR-PUT,166,0
PV-NAR-PUT,167,0
PV-NAR-PUT,168,0
PV-NAR-PUT,169,0
PV-NAR-PUT,170,0
PV-NAR-PUT,171,0
PV-NAR-PUT,172,0
PV-NAR-PUT,173,0
PV-NAR-PUT,174,0
PV-NAR-PUT,175,0.080833942
PV-NAR-PUT,176,0.367014814
PV-NAR-PUT,177,0.592704452
PV-NAR-PUT,178,0.734693027
PV-NAR-PUT,179,0.802360365
PV-NAR-PUT,180,0.823119331
PV-NAR-PUT,181,0.812187424
PV-NAR-PUT,182,0.757756316
PV-NAR-PUT,183,0.655223992
PV-NAR-PUT,184,0.493112563
PV-NAR-PUT,185,0.269114122
PV-NAR-PUT,186,0.04096641
PV-NAR-PUT,187,0
PV-NAR-PUT,188,0
PV-NAR-PUT,189,0
PV-NAR-PUT,190,0
PV-NAR-PUT,191,0
PV-NAR-PUT,192,0
PV-NAR-PUT,193,0
PV-NAR-PUT,194,0
PV-NAR-PUT,195,0
PV-NAR-PUT,196,0
PV-NAR-PUT,197,0
PV-NAR-PUT,198,0
PV-NAR-PUT,199,0.093534263
PV-NAR-PUT,200,0.395539275
PV-NAR-PUT,201,0.639580407
PV-NAR-PUT,202,0.781697396
PV-NAR-PUT,203,0.843126747
PV-NAR-PUT,204,0.867879757
PV-NAR-PUT,205,0.854001914
PV-NAR-PUT,206,0.811008419
PV-NAR-PUT,207,0.720842281
PV-NAR-PUT,208,0.563387899
PV-NAR-PUT,209,0.32900023
PV-NAR-PUT,210,0.054700512
PV-NAR-PUT,211,0
PV-NAR-PUT,212,0
PV-NAR-PUT,213,0
PV-NAR-PUT,214,0
PV-NAR-PUT,215,0
PV-NAR-PUT,216,0
PV-NAR-PUT,217,0
PV-NAR-PUT,218,0
PV-NAR-PUT,219,0
PV-NAR-PUT,220,0
PV-NAR-PUT,221,0
PV-NAR-PUT,222,0
PV-NAR-PUT,223,0.103780532
PV-NAR-PUT,224,0.426044864
PV-NAR-PUT,225,0.671382021
PV-NAR-PUT,226,0.809614864
PV-NAR-PUT,227,0.866469136
PV-NAR-PUT,228,0.880505434
PV-NAR-PUT,229,0.865142194
PV-NAR-PUT,230,0.816872291
PV-NAR-PUT,231,0.723441003
PV-NAR-PUT,232,0.563036698
PV-NAR-PUT,233,0.332557044
PV-NAR-PUT,234,0.054555993
PV-NAR-PUT,235,0
PV-NAR-PUT,236,0
PV-NAR-PUT,237,0
PV-NAR-PUT,238,0
PV-NAR-PUT,239,0
PV-NAR-PUT,240,0
PV-NAR-PUT,241,0
PV-NAR-PUT,242,0
PV-NAR-PUT,243,0
PV-NAR-PUT,244,0
PV-NAR-PUT,245,0
PV-NAR-PUT,246,0
PV-NAR-PUT,247,0.090150407
PV-NAR-PUT,248,0.389031064
PV-NAR-PUT,249,0.60822861
PV-NAR-PUT,250,0.745566456
PV-NAR-PUT,251,0.820192025
PV-NAR-PUT,252,0.840913598
PV-NAR-PUT,253,0.830439343
PV-NAR-PUT,254,0.78073867
PV-NAR-PUT,255,0.68931946
PV-NAR-PUT,256,0.535807518
PV-NAR-PUT,257,0.311500068
PV-NAR-PUT,258,0.048229595
PV-NAR-PUT,259,0
PV-NAR-PUT,260,0
PV-NAR-PUT,261,0
PV-NAR-PUT,262,0
PV-NAR-PUT,263,0
PV-NAR-PUT,264,0
PV-NAR-PUT,265,0
PV-NAR-PUT,266,0
PV-NAR-PUT,267,0
PV-NAR-PUT,268,0
PV-NAR-PUT,269,0
PV-NAR-PUT,270,0
PV-NAR-PUT,271,0.080833942
PV-NAR-PUT,272,0.367014814
PV-NAR-PUT,273,0.592704452
PV-NAR-PUT,274,0.734693027
PV-NAR-PUT,275,0.802360365
PV-NAR-PUT,276,0.823119331
PV-NAR-PUT,277,0.812187424
PV-NAR-PUT,278,0.757756316
PV-NAR-PUT,279,0.655223992
PV-NAR-PUT,280,0.493112563
PV-NAR-PUT,281,0.269114122
PV-NAR-PUT,282,0.04096641
PV-NAR-PUT,283,0
PV-NAR-PUT,284,0
PV-NAR-PUT,285,0
PV-NAR-PUT,286,0
PV-NAR-PUT,287,0
PV-NAR-PUT,288,0
PV-NAR-PUT,289,0
PV-NAR-PUT,290,0
PV-NAR-PUT,291,0
PV-NAR-PUT,292,0
PV-NAR-PUT,293,0
PV-NAR-PUT,294,0
PV-NAR-PUT,295,0.093534263
PV-NAR-PUT,296,0.395539275
PV-NAR-PUT,297,0.639580407
PV-NAR-PUT,298,0.781697396
PV-NAR-PUT,299,0.843126747
PV-NAR-PUT,300,0.867879757
PV-NAR-PUT,301,0.854001914
PV-NAR-PUT,302,0.811008419
PV-NAR-PUT,303,0.720842281
PV-NAR-PUT,304,0.563387899
PV-NAR-PUT,305,0.32900023
PV-NAR-PUT,306,0.054700512
PV-NAR-PUT,307,0
PV-NAR-PUT,308,0
PV-NAR-PUT,309,0
PV-NAR-PUT,310,0
PV-NAR-PUT,311,0
PV-NAR-PUT,312,0
PV-NAR-PUT,313,0
PV-NAR-PUT,314,0
PV-NAR-PUT,315,0
PV-NAR-PUT,316,0
PV-NAR-PUT,317,0
PV-NAR-PUT,318,0
PV-NAR-PUT,319,0.103780532
PV-NAR-PUT,320,0.426044864
PV-NAR-PUT,321,0.671382021
PV-NAR-PUT,322,0.809614864
PV-NAR-PUT,323,0.866469136
PV-NAR-PUT,324,0.880505434
PV-NAR-PUT,325,0.865142194
PV-NAR-PUT,326,0.816872291
PV-NAR-PUT,327,0.723441003
PV-NAR-PUT,328,0.563036698
PV-NAR-PUT,329,0.332557044
PV-NAR-PUT,330,0.054555993
PV-NAR-PUT,331,0
PV-NAR-PUT,332,0
PV-NAR-PUT,333,0
PV-NAR-PUT,334,0
PV-NAR-PUT,335,0
PV-NAR-PUT,336,0
PV-NAR-PUT,337,0
PV-NAR-PUT,338,0
PV-NAR-PUT,339,0
PV-NAR-PUT,340,0
PV-NAR-PUT,341,0
PV-NAR-PUT,342,0
PV-NAR-PUT,343,0.090150407
PV-NAR-PUT,344,0.389031064
PV-NAR-PUT,345,0.60822861
PV-NAR-PUT,346,0.745566456
PV-NAR-PUT,347,0.820192025
PV-NAR-PUT,348,0.840913598
PV-NAR-PUT,349,0.830439343
PV-NAR-PUT,350,0.78073867
PV-NAR-PUT,351,0.68931946
PV-NAR-PUT,352,0.535807518
PV-NAR-PUT,353,0.311500068
PV-NAR-PUT,354,0.048229595
PV-NAR-PUT,355,0
PV-NAR-PUT,356,0
PV-NAR-PUT,357,0
PV-NAR-PUT,358,0
PV-NAR-PUT,359,0
PV-NAR-PUT,360,0
PV-NAR-PUT,361,0
PV-NAR-PUT,362,0
PV-NAR-PUT,363,0
PV-NAR-PUT,364,0
PV-NAR-PUT,365,0
PV-NAR-PUT,366,0
PV-NAR-PUT,367,0.080833942
PV-NAR-PUT,368,0.367014814
PV-NAR-PUT,369,0.592704452
PV-NAR-PUT,370,0.734693027
PV-NAR-PUT,371,0.802360365
PV-NAR-PUT,372,0.823119331
PV-NAR-PUT,373,0.812187424
PV-NAR-PUT,374,0.757756316
PV-NAR-PUT,375,0.655223992
PV-NAR-PUT,376,0.493112563
PV-NAR-PUT,377,0.269114122
PV-NAR-PUT,378,0.04096641
PV-NAR-PUT,379,0
PV-NAR-PUT,380,0
PV-NAR-PUT,381,0
PV-NAR-PUT,382,0
PV-NAR-PUT,383,0
PV-NAR-PUT,384,0
PV-NAR-PUT,385,0
PV-NAR-PUT,386,0
PV-NAR-PUT,387,0
PV-NAR-PUT,388,0
PV-NAR-PUT,389,0
PV-NAR-PUT,390,0
PV-NAR-PUT,391,0.093534263
PV-NAR-PUT,392,0.395539275
PV-NAR-PUT,393,0.639580407
PV-NAR-PUT,394,0.781697396
PV-NAR-PUT,395,0.843126747
PV-NAR-PUT,396,0.867879757
PV-NAR-PUT,397,0.854001914
PV-NAR-PUT,398,0.811008419
PV-NAR-PUT,399,0.720842281
PV-NAR-PUT,400,0.563387899
PV-NAR-PUT,401,0.32900023
PV-NAR-PUT,402,0.054700512
PV-NAR-PUT,403,0
PV-NAR-PUT,404,0
PV-NAR-PUT,405,0
PV-NAR-PUT,406,0
PV-NAR-PUT,407,0
PV-NAR-PUT,408,0
PV-NAR-PUT,409,0
PV-NAR-PUT,410,0
PV-NAR-PUT,411,0
PV-NAR-PUT,412,0
PV-NAR-PUT,413,0
PV-NAR-PUT,414,0
PV-NAR-PUT,415,0.103780532
PV-NAR-PUT,416,0.426044864
PV-NAR-PUT,417,0.671382021
PV-NAR-PUT,418,0.809614864
PV-NAR-PUT,419,0.866469136
PV-NAR-PUT,420,0.880505434
PV-NAR-PUT,421,0.865142194
PV-NAR-PUT,422,0.816872291
PV-NAR-PUT,423,0.723441003
PV-NAR-PUT,424,0.563036698
PV-NAR-PUT,425,0.332557044
PV-NAR-PUT,426,0.054555993
PV-NAR-PUT,427,0
PV-NAR-PUT,428,0
PV-NAR-PUT,429,0
PV-NAR-PUT,430,0
PV-NAR-PUT,431,0
PV-NAR-PUT,432,0
PV-NAR-PUT,433,0
PV-NAR-PUT,434,0
PV-NAR-PUT,435,0
PV-NAR-PUT,436,0
PV-NAR-PUT,437,0
PV-NAR-PUT,438,0
PV-NAR-PUT,439,0.090150407
PV-NAR-PUT,440,0.389031064
PV-NAR-PUT,441,0.60822861
PV-NAR-PUT,442,0.745566456
PV-NAR-PUT,443,0.820192025
PV-NAR-PUT,444,0.840913598
PV-NAR-PUT,445,0.830439343
PV-NAR-PUT,446,0.78073867
PV-NAR-PUT,447,0.68931946
PV-NAR-PUT,448,0.535807518
PV-NAR-PUT,449,0.311500068
PV-NAR-PUT,450,0.048229595
PV-NAR-PUT,451,0
PV-NAR-PUT,452,0
PV-NAR-PUT,453,0
PV-NAR-PUT,454,0
PV-NAR-PUT,455,0
PV-NAR-PUT,456,0
PV-NAR-PUT,457,0
PV-NAR-PUT,458,0
PV-NAR-PUT,459,0
PV-NAR-PUT,460,0
PV-NAR-PUT,461,0
PV-NAR-PUT,462,0
PV-NAR-PUT,463,0.080833942
PV-NAR-PUT,464,0.367014814
PV-NAR-PUT,465,0.592704452
PV-NAR-PUT,466,0.734693027
PV-NAR-PUT,467,0.802360365
PV-NAR-PUT,468,0.823119331
PV-NAR-PUT,469,0.812187424
PV-NAR-PUT,470,0.757756316
PV-NAR-PUT,471,0.655223992
PV-NAR-PUT,472,0.493112563
PV-NAR-PUT,473,0.269114122
PV-NAR-PUT,474,0.04096641
PV-NAR-PUT,475,0
PV-NAR-PUT,476,0
PV-NAR-PUT,477,0
PV-NAR-PUT,478,0
PV-NAR-PUT,479,0
PV-NAR-PUT,480,0
PV-NAR-PUT,481,0
PV-NAR-PUT,482,0
PV-NAR-PUT,483,0
PV-NAR-PUT,484,0
PV-NAR-PUT,485,0
PV-NAR-PUT,486,0
PV-NAR-PUT,487,0.093534263
PV-NAR-PUT,488,0.395539275
PV-NAR-PUT,489,0.639580407
PV-NAR-PUT,490,0.781697396
PV-NAR-PUT,491,0.843126747
PV-NAR-PUT,492,0.867879757
PV-NAR-PUT,493,0.854001914
PV-NAR-PUT,494,0.811008419
PV-NAR-PUT,495,0.720842281
PV-NAR-PUT,496,0.563387899
PV-NAR-PUT,497,0.32900023
PV-NAR-PUT,498,0.054700512
PV-NAR-PUT,499,0
PV-NAR-PUT,500,0
PV-NAR-PUT,501,0
PV-NAR-PUT,502,0
PV-NAR-PUT,503,0
PV-NAR-PUT,504,0
PV-NAR-PUT,505,0
PV-NAR-PUT,506,0
PV-NAR-PUT,507,0
PV-NAR-PUT,508,0
PV-NAR-PUT,509,0
PV-NAR-PUT,510,0
PV-NAR-PUT,511,0.103780532
PV-NAR-PUT,512,0.426044864
PV-NAR-PUT,513,0.671382021
PV-NAR-PUT,514,0.809614864
PV-NAR-PUT,515,0.866469136
PV-NAR-PUT,516,0.880505434
PV-NAR-PUT,517,0.865142194
PV-NAR-PUT,518,0.816872291
PV-NAR-PUT,519,0.723441003
PV-NAR-PUT,520,0.563036698
PV-NAR-PUT,521,0.332557044
PV-NAR-PUT,522,0.054555993
PV-NAR-PUT,523,0
PV-NAR-PUT,524,0
PV-NAR-PUT,525,0
PV-NAR-PUT,526,0
PV-NAR-PUT,527,0
PV-NAR-PUT,528,0
PV-NAR-PUT,529,0
PV-NAR-PUT,530,0
PV-NAR-PUT,531,0
PV-NAR-PUT,532,0
PV-NAR-PUT,533,0
PV-NAR-PUT,534,0
PV-NAR-PUT,535,0.090150407
PV-NAR-PUT,536,0.389031064
PV-NAR-PUT,537,0.60822861
PV-NAR-PUT,538,0.745566456
PV-NAR-PUT,539,0.820192025
PV-NAR-PUT,540,0.840913598
PV-NAR-PUT,541,0.830439343
PV-NAR-PUT,542,0.78073867
PV-NAR-PUT,543,0.68931946
PV-NAR-PUT,544,0.535807518
PV-NAR-PUT,545,0.311500068
PV-NAR-PUT,546,0.048229595
PV-NAR-PUT,547,0
PV-NAR-PUT,548,0
PV-NAR-PUT,549,0
PV-NAR-PUT,550,0
PV-NAR-PUT,551,0
PV-NAR-PUT,552,0
PV-NAR-PUT,553,0
PV-NAR-PUT,554,0
PV-NAR-PUT,555,0
PV-NAR-PUT,556,0
PV-NAR-PUT,557,0
PV-NAR-PUT,558,0
PV-NAR-PUT,559,0.080833942
PV-NAR-PUT,560,0.367014814
PV-NAR-PUT,561,0.592704452
PV-NAR-PUT,562,0.734693027
PV-NAR-PUT,563,0.802360365
PV-NAR-PUT,564,0.823119331
PV-NAR-PUT,565,0.812187424
PV-NAR-PUT,566,0.757756316
PV-NAR-PUT,567,0.655223992
PV-NAR-PUT,568,0.493112563
PV-NAR-PUT,569,0.269114122
PV-NAR-PUT,570,0.04096641
PV-NAR-PUT,571,0
PV-NAR-PUT,572,0
PV-NAR-PUT,573,0
PV-NAR-PUT,574,0
PV-NAR-PUT,575,0
PV-NAR-PUT,576,0
PV-VALLE,1,0
PV-VALLE,2,0
PV-VALLE,3,0
PV-VALLE,4,0
PV-VALLE,5,0
PV-VALLE,6,0
PV-VALLE,7,0.093534263
PV-VALLE,8,0.395539275
PV-VALLE,9,0.639580407
PV-VALLE,10,0.781697396
PV-VALLE,11,0.843126747
PV-VALLE,12,0.867879757
PV-VALLE,13,0.854001914
PV-VALLE,14,0.811008419
PV-VALLE,15,0.720842281
PV-VALLE,16,0.563387899
PV-VALLE,17,0.32900023
PV-VALLE,18,0.054700512
PV-VALLE,19,0
PV-VALLE,20,0
PV-VALLE,21,0
PV-VALLE,22,0
PV-VALLE,23,0
PV-VALLE,24,0
PV-VALLE,25,0
PV-VALLE,26,0
PV-VALLE,27,0
PV-VALLE,28,0
PV-VALLE,29,0
PV-VALLE,30,0
PV-VALLE,31,0.103780532
PV-VALLE,32,0.426044864
PV-VALLE,33,0.671382021
PV-VALLE,34,0.809614864
PV-VALLE,35,0.866469136
PV-VALLE,36,0.880505434
PV-VALLE,37,0.865142194
PV-VALLE,38,0.816872291
PV-VALLE,39,0.723441003
PV-VALLE,40,0.563036698
PV-VALLE,41,0.332557044
PV-VALLE,42,0.054555993
PV-VALLE,43,0
PV-VALLE,44,0
PV-VALLE,45,0
PV-VALLE,46,0
PV-VALLE,47,0
PV-VALLE,48,0
PV-VALLE,49,0
PV-VALLE,50,0
PV-VALLE,51,0
PV-VALLE,52,0
PV-VALLE,53,0
PV-VALLE,54,0
PV-VALLE,55,0.090150407
PV-VALLE,56,0.389031064
PV-VALLE,57,0.60822861
PV-VALLE,58,0.745566456
PV-VALLE,59,0.820192025
PV-VALLE,60,0.840913598
PV-VALLE,61,0.830439343
PV-VALLE,62,0.78073867
PV-VALLE,63,0.68931946
PV-VALLE,64,0.535807518
PV-VALLE,65,0.311500068
PV-VALLE,66,0.048229595
PV-VALLE,67,0
PV-VALLE,68,0
PV-VALLE,69,0
PV-VALLE,70,0
PV-VALLE,71,0
PV-VALLE,72,0
PV-VALLE,73,0
PV-VALLE,74,0
PV-VALLE,75,0
PV-VALLE,76,0
PV-VALLE,77,0
PV-VALLE,78,0
PV-VALLE,79,0.080833942
PV-VALLE,80,0.367014814
PV-VALLE,81,0.592704452
PV-VALLE,82,0.734693027
PV-VALLE,83,0.802360365
PV-VALLE,84,0.823119331
PV-VALLE,85,0.812187424
PV-VALLE,86,0.757756316
PV-VALLE,87,0.655223992
PV-VALLE,88,0.493112563
PV-VALLE,89,0.269114122
PV-VALLE,90,0.04096641
PV-VALLE,91,0
PV-VALLE,92,0
PV-VALLE,93,0
PV-VALLE,94,0
PV-VALLE,95,0
PV-VALLE,96,0
PV-VALLE,97,0
PV-VALLE,98,0
PV-VALLE,99,0
PV-VALLE,100,0
PV-VALLE,101,0
PV-VALLE,102,0
PV-VALLE,103,0.093534263
PV-VALLE,104,0.395539275
PV-VALLE,105,0.639580407
PV-VALLE,106,0.781697396
PV-VALLE,107,0.843126747
PV-VALLE,108,0.867879757
PV-VALLE,109,0.854001914
PV-VALLE,110,0.811008419
PV-VALLE,111,0.720842281
PV-VALLE,112,0.563387899
PV-VALLE,113,0.32900023
PV-VALLE,114,0.054700512
PV-VALLE,115,0
PV-VALLE,116,0
PV-VALLE,117,0
PV-VALLE,118,0
PV-VALLE,119,0
PV-VALLE,120,0
PV-VALLE,121,0
PV-VALLE,122,0
PV-VALLE,123,0
PV-VALLE,124,0
PV-VALLE,125,0
PV-VALLE,126,0
PV-VALLE,127,0.103780532
PV-VALLE,128,0.426044864
PV-VALLE,129,0.671382021
PV-VALLE,130,0.809614864
PV-VALLE,131,0.866469136
PV-VALLE,132,0.880505434
PV-VALLE,133,0.865142194
PV-VALLE,134,0.816872291
PV-VALLE,135,0.723441003
PV-VALLE,136,0.563036698
PV-VALLE,137,0.332557044
PV-VALLE,138,0.054555993
PV-VALLE,139,0
PV-VALLE,140,0
PV-VALLE,141,0
PV-VALLE,142,0
