Varia por bloque?       ,    2,Unidad  ,$/MWh  ,     2,    12,  2022  
Varia por serie?        ,    1                                        
# de agentes            ,    2                                        
Etap,Ser.,Bloq,COLOMBIA    ,ECUADOR                                   
  39,  51,   2, 0.48459E-01, 0.48469E-01                              
  39,  51,   3, 0.48459E-01, 0.48469E-01                              
  39,  51,   4, 0.48459E-01, 0.48469E-01                              
  39,  51,   5, 0.48459E-01,  69.738                                  
  39,  52,   1, 0.10022E-01,  5.1874                                  
  39,  52,   2, 0.10022E-01, 0.10032E-01                              
  39,  52,   3, 0.10022E-01, 0.10032E-01                              
  39,  52,   4, 0.10022E-01, 0.10032E-01                              
  39,  52,   5, 0.10022E-01,  2.0687                                  
  39,  53,   1, 0.10000E-01,  5.6571                                  
  39,  53,   2, 0.10000E-01, 0.10010E-01                              
  39,  53,   3, 0.10000E-01, 0.10010E-01                              
  39,  53,   4, 0.10001E-01, 0.10011E-01                              
  39,  53,   5, 0.10000E-01,  2.5332                                  
  39,  54,   1, 0.10035E-01,  38.347                                  
  39,  54,   2, 0.10023E-01, 0.10033E-01                              
  39,  54,   3, 0.10023E-01, 0.10033E-01                              
  39,  54,   4, 0.10023E-01, 0.10033E-01                              
  39,  54,   5, 0.10023E-01,  36.936                                  
  39,  55,   1, 0.10018E-01,  74.598                                  
  39,  55,   2, 0.10011E-01, 0.10021E-01                              
  39,  55,   3, 0.10011E-01, 0.10021E-01                              
  39,  55,   4, 0.10011E-01, 0.10021E-01                              
  39,  55,   5, 0.10011E-01,  73.191                                  
  39,  56,   1, 0.21888E-01,  5.2922                                  
  39,  56,   2, 0.20744E-01, 0.20754E-01                              
  39,  56,   3, 0.20744E-01, 0.20754E-01                              
  39,  56,   4, 0.20744E-01, 0.20754E-01                              
  39,  56,   5, 0.20744E-01,  2.1847                                  
  39,  57,   1, 0.10007E-01,  13.608                                  
  39,  57,   2, 0.10002E-01, 0.10012E-01                              
  39,  57,   3, 0.10002E-01, 0.10012E-01                              
  39,  57,   4, 0.10002E-01, 0.10012E-01                              
  39,  57,   5, 0.10002E-01,  10.889                                  
  39,  58,   1, 0.10000E-01,  7.3050                                  
  39,  58,   2, 0.10000E-01, 0.10010E-01                              
  39,  58,   3, 0.10000E-01, 0.10010E-01                              
  39,  58,   4, 0.10000E-01, 0.10010E-01                              
  39,  58,   5, 0.10000E-01,  4.2905                                  
  39,  59,   1, 0.10980E-01,  5.1921                                  
  39,  59,   2, 0.10816E-01, 0.10826E-01                              
  39,  59,   3, 0.10816E-01, 0.10826E-01                              
  39,  59,   4, 0.10816E-01, 0.10826E-01                              
  39,  59,   5, 0.10816E-01,  2.0722                                  
  39,  60,   1, 0.10018E-01,  40.779                                  
  39,  60,   2, 0.10016E-01, 0.10026E-01                              
  39,  60,   3, 0.10016E-01, 0.10026E-01                              
  39,  60,   4, 0.10016E-01, 0.10026E-01                              
  39,  60,   5, 0.10016E-01,  39.531                                  
  39,  61,   1, 0.10002E-01,  5.2231                                  
  39,  61,   2, 0.10002E-01, 0.10012E-01                              
  39,  61,   3, 0.10002E-01, 0.10012E-01                              
  39,  61,   4, 0.10002E-01, 0.10012E-01                              
  39,  61,   5, 0.10002E-01,  2.0972                                  
  39,  62,   1, 0.10003E-01,  5.3641                                  
  39,  62,   2, 0.10002E-01, 0.10012E-01                              
  39,  62,   3, 0.10002E-01, 0.10012E-01                              
  39,  62,   4, 0.10002E-01, 0.10012E-01                              
  39,  62,   5, 0.10002E-01,  2.0864                                  
  39,  63,   1, 0.10080E-01,  5.2341                                  
  39,  63,   2, 0.10080E-01, 0.10090E-01                              
  39,  63,   3, 0.10080E-01, 0.10090E-01                              
  39,  63,   4, 0.10080E-01, 0.10090E-01                              
  39,  63,   5, 0.10080E-01,  2.1114                                  
  39,  64,   1,  27.707    ,  106.44                                  
  39,  64,   2,  27.707    ,  27.707                                  
  39,  64,   3,  27.707    ,  27.707                                  
  39,  64,   4,  27.707    ,  27.707                                  
  39,  64,   5,  27.707    ,  101.90                                  
  39,  65,   1, 0.10006E-01,  6.5993                                  
  39,  65,   2, 0.10004E-01, 0.10014E-01                              
  39,  65,   3, 0.10004E-01, 0.10014E-01                              
  39,  65,   4, 0.10004E-01, 0.10014E-01                              
  39,  65,   5, 0.10004E-01,  3.4989                                  
  39,  66,   1, 0.10009E-01,  74.657                                  
  39,  66,   2, 0.10009E-01, 0.10019E-01                              
  39,  66,   3, 0.10009E-01, 0.10019E-01                              
  39,  66,   4, 0.10009E-01, 0.10019E-01                              
  39,  66,   5, 0.10009E-01,  73.118                                  
  39,  67,   1, 0.10043E-01,  47.163                                  
  39,  67,   2, 0.10043E-01, 0.10053E-01                              
  39,  67,   3, 0.10043E-01, 0.10053E-01                              
  39,  67,   4, 0.10043E-01, 0.10053E-01                              
  39,  67,   5, 0.10043E-01,  46.098                                  
  39,  68,   1, 0.10004E-01,  55.529                                  
  39,  68,   2, 0.10004E-01, 0.10014E-01                              
  39,  68,   3, 0.10004E-01, 0.10014E-01                              
  39,  68,   4, 0.10004E-01, 0.10014E-01                              
  39,  68,   5, 0.10004E-01,  54.411                                  
  39,  69,   1, 0.10001E-01,  5.1942                                  
  39,  69,   2, 0.10001E-01, 0.10011E-01                              
  39,  69,   3, 0.10001E-01, 0.10011E-01                              
  39,  69,   4, 0.10001E-01, 0.10011E-01                              
  39,  69,   5, 0.10001E-01,  2.0732                                  
  39,  70,   1, 0.10029E-01,  5.2321                                  
  39,  70,   2, 0.10029E-01, 0.10039E-01                              
  39,  70,   3, 0.10029E-01, 0.10039E-01                              
  39,  70,   4, 0.10029E-01, 0.10039E-01                              
  39,  70,   5, 0.10029E-01,  2.0868                                  
  39,  71,   1, 0.10883E-01,  5.1869                                  
  39,  71,   2, 0.10883E-01, 0.10893E-01                              
  39,  71,   3, 0.10883E-01, 0.10893E-01                              
  39,  71,   4, 0.10883E-01, 0.10893E-01                              
  39,  71,   5, 0.10883E-01,  2.0796                                  
  39,  72,   1, 0.10007E-01,  18.725                                  
  39,  72,   2, 0.10006E-01, 0.10016E-01                              
  39,  72,   3, 0.10006E-01, 0.10016E-01                              
  39,  72,   4, 0.10006E-01, 0.10016E-01                              
  39,  72,   5, 0.10006E-01,  16.250                                  
  39,  73,   1, 0.10000E-01,  5.4555                                  
  39,  73,   2, 0.10000E-01, 0.10010E-01                              
  39,  73,   3, 0.10000E-01, 0.10010E-01                              
  39,  73,   4, 0.10000E-01, 0.10010E-01                              
  39,  73,   5, 0.10000E-01,  2.0751                                  
  39,  74,   1, 0.10004E-01,  13.256                                  
  39,  74,   2, 0.10003E-01, 0.10013E-01                              
  39,  74,   3, 0.10003E-01, 0.10013E-01                              
  39,  74,   4, 0.10003E-01, 0.10013E-01                              
  39,  74,   5, 0.10003E-01,  10.449                                  
  39,  75,   1, 0.10024E-01,  56.278                                  
  39,  75,   2, 0.10024E-01, 0.10034E-01                              
  39,  75,   3, 0.10024E-01, 0.10034E-01                              
  39,  75,   4, 0.10024E-01, 0.10034E-01                              
  39,  75,   5, 0.10024E-01,  55.006                                  
  39,  76,   1,  5.6114    ,  5.2495                                  
